BlockHash,TPS,GasUsed
f6eb8dec6607e1ea7505e2791713a50b35117a3927d420081c4bafaae1e552b2,2079000,96.20
0f1758617efa83d4abd6a820d27b5d4b4bcbf063c7c10b97aa2f0aef8d379dec,2079000,96.20
c980cc4b60e215eb7a6cd7e049a8081a32f2df8b04ee57e47eaa8a2ec8081814,2079000,99.70
f54967a59cf3c0b74ff060b579f7cee1b22e1a472229152f809ca7fe7bc03802,2100000,99.70
982e969bff1bd62e8908bda02e3fe422a743e6a21422a4b7fdecaa784c318b97,2100000,99.70
30f99b325ed706f56f562b418fdc93e5b61b93a24f0ff88ea1b08e1b18a7eba0,2079000,99.70
182071ab6e0e905e770903d9f4dda605ce47593c25992f1f8d6f69c5656e5b3d,2079000,99.70
1053214800c174a25249fc517b32ea4af529b4c4f61b83fca3e00a79a3c91439,2100000,99.70
933fcbf8548f8cd4b7c39879ed89402d147cadc08dc46681b09de45199fd3aa6,2079000,99.60
325fcc35d53cb944f484b61ed71f9c4ff62ef15d8662905888c7927f422fe09c,2100000,99.60
8404e926e93daf8e9eca98aad23d44cc02977a3f1816b234965c5434df008834,2016000,99.40
a1cf4a000d718db2fb48407ace6abeafb45e908052838aa8e88a06e0047d8285,2100000,99.40
e080986ede954b9553a1e73fe9dc3a97a95ca839100918b3efbb14339d88683c,2121000,99.10
31f67f3602f6a296923a75fadc3d4a7140705d5cd096548b71a14b632be5024d,1827000,99.20
c809c8602477277df0019f8d65cdbad86d2ddc89fe22010d9aed6704959cc252,2100000,99.20
2d808f43264f0d74e3810e0f1206c8b95899728fa11db177612be5f0be064ca2,2100000,98.10
f073bab970a52f7649ac6dde99fd5a57b020f44d9e8afa5f082ccaad551fc9ee,2121000,98.10
1d2528ca8de243fb2865080af2683bcaa08c2bd3bbfbf6bceceb2893afe2f260,2121000,98.20
4fb653d8e759c95adb48ea9fd7c34083940f7a8ad42aa4ed523bcd7a4cc2f5ef,2100000,98.20
a497ad287cfcc31dc5088d19a9f02b3f8256f73576a8d479a56e911149071d1f,2100000,98.50
c7b330ced2e3aed3a25373e24fc408f313a5e44dd7fff0d81100d3b50e1d5d2f,2100000,98.50
69d77513d58da9007a3db629090cbb8eeb283dabc5e55707df08e457c407b8ab,2121000,98.60
54ee51939b3aaf5f5601e3e35882ac3b56d032ac5f793421aa62b76b6a89390f,2121000,98.60
80462c2e03568aa8396bbc65d50117492d1341cb5bf0193e6eb5fea327c769da,2121000,99.10
c170779d9d3bce588b45cf082e77bc49310ba981daee597b5f458a1a0d55c190,2121000,99.10
1ee8c0fcd69ea6ef9df2e5da150e21e838019d169f13b82542eff76d7dcbd9b0,2100000,100.50
15e1e41618ef89650af77561c6b03b02b55794bce798af6cba84690f8ea92a90,2100000,100.50
e59639e9866f85f919e113c6c653afcc288db8d6f31a91e700e027a7f8ffe267,2058000,100.60
a6277b1f55583f7f880c9149c08f7addfbbf4d71bbc3355eea65fd4285678625,1974000,100.60
73cb2caa67ffb5e609f47fe7b3b323900582d9db5c8854108fd631f6a348cf11,2121000,100.20
da82b68d456300392fbb9e0f2aae967d2249e81e721520d3e46367fde44701ed,2121000,100.20
dd86abe5e70c7c081b05a3ee847a83a8d04daf0bcb0bbb6442440ba0e25da7e8,2100000,99.70
d93962e9a43da475c22bc0db29afe6ed69e8f27ed84d166a6feda77ac6855a38,2121000,99.70
cee842b72be8a3c6fb3530ba4a5c8cbcd4b50d3904b89914539256bc3250714c,2079000,99.70
47a1a03027301fb7d313f97163606447f8ecdf055e6a369fdf24f13aeca34ce2,2121000,99.70
c30e29906242e51a5659cdb0e3c79741346bed0f707c75fdec16ba53ea397f9a,2100000,99.50
d282a5c93e5218bb0c282623a0103f9f09ef950301e7d143e6008aeb4d7d5d42,2100000,99.50
810648ee9528f7ae35ed56f4dbb4b108621dbb51e43ca85f896fd60dbdb820a3,1932000,99.50
69c7f993b5e07a41083461027f7597c158f0b86f23989af62692544d50096df2,2142000,99.50
6b46a84501299db11a0006dde4665420793358b2ed615d3015805813266376dd,2121000,98.90
d5f886c643df91e4760839419285aec0951df088b61e1c93554dd695718bd246,2100000,98.90
689728d2c2475ebef351e74ecca043ac8489f3e5282a07a524dc52d0da9ff650,2121000,99.70
0ad1b873630a7d71dce18ec0f275def9f83dcd0c90a2cc15e504b5f50a4ef0f8,2142000,99.70
08cfd65e7ef277351834918d6720163dd48de9b569ac4a33b68ab28968e497ca,2121000,99.70
771920e5cc8c5689679a690099b6ddb28e3e1407a077b39aa68944bb5a669ad7,2121000,99.70
ff23918636e7eecca9c8d5d5466f42742198a2d58eded9a7bc2aeee05b6fa3ea,1764000,100.00
095a55413511f81cef95212864c6065ef159c58cd51ffe0de6e39058642b473d,2121000,100.00
ded5a43735aa57580f21e10f801d7f180c4b34dfc1e7e83431354dcea3d1cef9,2100000,98.40
504db821314b3ecac9b12a7f1738f13d4b6ddf60bc03f3d24b62bc3189c0931c,2100000,98.40
d5013ddf33186b726bbf04f06990326579327b5a5f74fe167575d72d3001f200,2121000,99.30
99e86f3569081ca277f356192cbdb4686c4a87585aefc53239f051f82311ebc2,1974000,99.30
2a1bc8e5bbf7d14e0baea11486ce36045337d4511fa98912d5d02d13eecf95dc,2121000,99.10
5d920a7afb46edf6e24c782c418f5ca02214b871272994052842a2f281ba509f,2121000,99.10
7d1789f9fd88fd2a86237867feb85da5178db0061c882874b896f2f47c2c934c,2100000,98.50
97cbcd8e9ea97dcdd08678c18a94b9a8f939a589e3171096f940d8f9a8656aa7,2121000,98.50
6ec24af1e823a365d81364a367d204bb6501d66bc94913d37b0f9008d6f0c176,2100000,98.30
fc13be3ed3a098f53bfbb5edb52729fca0932208fc37235e8aa0974101915a0e,2037000,98.30
45394d3940029d5d4bd5d7898168746343e2695917f935b92a4f1b4e175e7d62,2079000,99.90
5e4b5b98ee12114fb2bf864f0343b04a8d5d2c8020b574a68bfb07d5ffb6659c,2121000,99.90
d30d2b27f8dd8ec787f784b0e74a121f5f3924fe3901203741589036e3de1746,2121000,99.40
c9cb4b4274d2b5b90251c17389ab1ba2e6ca470e310ac05224763dc133102c38,2121000,99.40
9255d2eb8f738a57be415dbeb24353702551c6ad93b1de59d003a734cdd8ddc4,2100000,99.50
595d880628605943b64c0db573fe664628ed011d2958f3b47d1e6c4b59893bc0,2100000,99.50
bb663b26235c01296a5ae12ca149544be9c7b7dfed1e585b8c3921a03a2faafa,2100000,100.10
c1da3f23c0e51b40f3e5dd3f363a80d47a50d22fd4b0411365adb64490534ea2,2100000,100.10
759b8ddd4a825cb872a5408c874cee2287f89de9d2759551391338da7f4fef6d,2058000,100.00
3552b908824cab5975372bb9aebdc8b6cbab475ccddb0b0c42d6a5e9a9917017,2100000,100.00
052618237f58f0b73cdea81b1348c798dd1e4744810dbdf55db882feeab747a8,2100000,99.70
faf1d91515b3519b930d4b927655df5ae049615446c4269ba5f98d1774ea7925,2100000,99.70
c87282ce7ebcc24c952f1f24a49e2ddbd4fb4e510d5e84af872273a0c255a9d5,2121000,100.10
09127656bf78d9b0f46321f7bddc755580ad076b59408d026869b96cd48bbd30,2100000,100.10
ba7db097576ec04ba84c5e8b4d958d77d122a467953ae9ba7fab57b740b966ef,2100000,100.00
0aac1fed8cfc391969f099f4ff056f8ec1bd608d9d9f707f1e256784ec8403cf,2121000,100.00
25b3cd68b49053045ac9a702426b50efbc45a182bdd8c3c41bc00f5dc798892e,2142000,99.90
b2c54dd33db83ea3e7b67f55969c955d116e3d40347d8dcd4e970c0d1408f0f4,2121000,99.90
80b247ea6e8ddd96d5702916ec3e6aac92b24591c619c6745543b99b94349f9c,2121000,100.20
b0eea90a896048037a4ad84fe563608e26f06bef181757f191a8d6da12ae79f7,2121000,100.20
d368bb783dc08661622e098a3c0959b19ab005089324113a4b700f7d14bbcf13,2121000,100.60
cac046a3b63e57f9f3f88c4e3ba2d586416f11952f2265885631b9dd0f5c56ed,2100000,100.60
5c15dbedba5e88026eb0e773884ab9c6c332fddccb889765d083ead32b7882db,2100000,100.80
295992cc897643636358b3c387a1ab57bb23d25c77a43107683eec50c229ea1d,2100000,100.80
6b4318c8767ff2e5cc9a2558472cfe6212838adea97cf44f9020d0c94b80eb9a,2100000,100.70
6ecaf09d8241e207e007ebfa7db48b42c148676e7775029050b201a86ac0707a,1911000,100.70
288b0b85ce02418f62c0568153f1f546619459df5f2b5c98da9b4e5494a8529a,2100000,100.70
1346bc0fbd5e02ffce4f0dd87e6765dc5dbd34e281fda8616da52e9993e624ad,2121000,100.70
1835a45f3e9206fd72f2278c5a6926210e189d99160fff1e42462c49b10cd18c,2121000,99.50
450f03b3f77f68d0f3d41ae52c2cfddc6460acc0dcfb1244a18a5ffdec9301ad,1890000,99.50
aeaf9210666795ad606c79abd7f4046d38d8a1c2ca242ffbe676e9dbaab6f0c2,2121000,99.50
6a5a062c1c6b7c084c228cca77dcc591062b4477037a678273dc2b68d2123f5c,2121000,99.50
c8818f8c272d70754dd9f2e474da78524b2f5c74e4f59246fa2d0713714e0017,2100000,98.40
7bc6e2c02274546c6ae4f00556c45ff1a38ba7addf0c08fb61b2dc55989119b3,2100000,98.40
5c5244be6e531f5d41c6ff839cc39c15738b30ce427931acc080ce593769a80f,2100000,98.50
719cfab47d997e11db06146df3df2f81e5b28d7dc6ed3ca1847d0c79b7039bf1,2100000,98.50
b834465935fa61da34875d9869e602dafdb2cade8248d02b9a361ee97cb1f9b6,1617000,98.50
efd283b505f1d6d41cca3595eb5e41f484a599cc2f92f951c7d7ec0be56d34d8,1890000,98.50
d83aa942f6ce234f392145a081d63510e43df4e8232fc26a159e1a1edd897f5b,2121000,97.10
7ae56449509364d65f397eaf2bd06f7eb02bea4bac2f853acbb5f189ed6ddcc8,2142000,97.10
7ebf3041fe9fd1693d9dcff92508f204261f1007f4a143dfc802797ddad4ac87,2121000,96.00
a6a96822926800d9d21a13f62ddfa1d5ecd84f3aa7b0affb70e7e7b86a37d733,2121000,96.00
4d9ce590bd2b01a24bc8268346227f5f356b599d5fd861143920aa9f371d0241,2121000,97.20
1a8d5834c523047f228cff0c5589a0080c361e54c9caa91fc0a2512c6b30e868,1596000,97.20
9b01221ae97debe0f4d8b66694f2cedb2a14b8aaa798b1dd3a39c4a9138553e3,2163000,97.20
506372547e569f65fa3352986386407b5f8737b59b22b279e31c67fb61d0309e,2121000,94.90
39273553e7978bd64f6080f814eda85110ee043350c7a2d9542322b118195094,2121000,94.90
fdb14145ea323368b4edbd3bab4a9ba2e08596d58556443eb31abeada41776e7,2142000,95.30
ee7e0121c06e3821e3dcc5856a6c3d8a846e02d109ca56bdb10d0743e334cbea,2142000,95.30
518fa9b54f1ef93287dbc494c017347b6a094c5e8549b21b1035f16fd63535a1,2163000,98.90
daa331aca02f241f39c44156fb4767fe7ca0d9597964589e6af8d394202e182b,2142000,98.90
68dc5de659f620f7e4065e33ac637d35c0c7b21fa92112d9b2c672c95a89fe5e,2121000,99.10
024b96932639d4f5af0ef73d08ce1a848c460d99e8a5f8cc3455c58ba4499c66,2121000,99.10
6f22d6f451a6c2a9405394bc5723fe11593950d9de88af2ea56d632f15f662ab,2100000,99.20
67120a77d4f01aec1ebceed1c389a00ddbc0a8b90fb21186f6381ebd09fd1ce7,2121000,99.20
dfc86824f580d1ef7ac9694c98eb7f79a06da048d6255b5d93db9a3704980de1,2142000,101.60
054a292c9bbb851bad7be51f160d09f648636548e44de0a20d99f8f66fd3c77a,2121000,101.60
9fad0392d90bffa2be73f6d116968ab1cab6c6809eea8a8ed4cf2b44a74fa706,2100000,101.50
547abd2b301570fd2bc93ae9081356d340e661f1552de564245171a77eac3ca3,2100000,101.50
fe52b33322658ae524d9b0e539ca2a5062d578cd58acadd8ce0ca0953015d7f0,1890000,101.30
f0d4e6268973814cb97ddb05f719df08d648063809608296e0d6bbbbd2962e81,2121000,101.30
481d404cef3d418eb21474bc6ed8765616046373892642ad048cd66c997614a6,2142000,99.80
ec8be7f1bdb673916cdc26835a0ddf51c12b55e2bd84b932f2998ef694fe5b2d,2121000,99.80
0fcacc33bf37fb4d445322dbe26ed01db368e3e61e53d48b2d5f01e21422ad9e,2142000,99.80
33c04c7228adb877f46e4ac076827f99e23d685fd31f88e1af3f0a977de1ba08,2142000,99.80
7e4949c56980067fff1a5b100698e871c5f50424c2c5a8dcb7bceed776b9380b,2121000,100.00
823c50d8e36c2b3094faa289179d81829a12d5a1becdca6d7e5541161b8b1fc0,2142000,100.00
daabe34a81aca88f45c90d6bc9aae8185bbb015b942f22ed9176fbfcae09c8db,2142000,100.00
7a661268241f1271b91ad6369d3c0e4858e51cadd2117e665b6a7a2b60575121,2100000,100.00
6d75f3e9e8611cc559d20f3a9d3e2b872533d39d7f25db41322f30c7a7408482,21000,100.00
ba0a9a72370e543cd3e0da8a0f791a416f68d73e58f07eb1e9e41d2e5d01f100,2100000,110.30
d02fde8481d7066aefc5a48a1b59fddcf487aa2cd49d4805326c6eec6d0bc1d1,21000,110.30
99812df532d0411b44bfc57e76c0dbe2136376ef8da5248dea30b3a24c1573b6,2121000,110.30
688077889729046fd393578caa83b901e59e1dd8240786771bcaf6f6dfe35f1d,2121000,101.50
383bca3c12c92df0981e7f8afda7a0ffb9c7b9ef0c8fd459b863920b97b5b509,21000,101.50
d318d8689fa45d44e1a31b416a1182c80daf5f008646f1479f6cfdfdb7783524,2100000,101.50
0ca2e46d1144300b80c072a8434ef7fdf615de2d81ac22659cf01b20adf7db84,1890000,101.50
201ccbba3f705f54ae6ce9104dc157d80884b48ba938893c37b6884d6aac3288,84000,101.50
3d6491dcbf7df6a1e342937191a02bb291ee30deadbc9f284999a3dc2a6d8fe0,2142000,101.50
ee2c00d697c9ed220ced6b349ace657f1d77fd5b56fbe91d43dfd5e7b4406583,1029000,110.40
0a98bb1c757f6dd24ea9ebea6bde3df63fa84731792a5400415bd960c788e8e8,1218000,110.40
b3caf7ebe428555eedc30ae7d1a39f1d63113818e96707b7ec324bda48b1b3cf,1050000,110.40
946591a0dcb2aa26ccbfce9afdca90b5699e07794a9f68e5edf77ddf537e189c,1260000,110.40
ace7b50cad0909b14cdcfc2cc97aa484c0cc336d65304fac6c29857b845d03ff,189000,110.40
92c12a3c0a650dfbc6ea9fc37ae757fbe10bd85f1f5b5a19bf7bb7a659725802,2100000,112.20
53d399488cdebb02f051f4c533355ac1e28ea19a51c63da92a1001711a7425a5,21000,112.20
2844e188cb97137081f3f082bdf225a8d421457b6ffb157257e7763a5547c6f7,2121000,112.20
c4fad58ad4a2967e95a94a77b4618a333b6356e71fa3f88cd4a0c97bd33fe2ea,21000,112.20
a338c5165abba16a0f6df3cc4f7841f14bf55aa6f21a3ec14c3f3f260916a0cf,1953000,102.90
6ec2261433cd4c54cf594d9c627f2086976003c04dddec2478d33d28e59ed90e,2142000,102.90
98f17c2882347a253712aa919085cd172b666f36f893da590ade8b4dbf8b8b3d,2163000,102.10
69394d4e9961457ece666407b2a38833386cf5732e43d37973682999d51052f0,21000,102.10
9653621d3a3b86eae7f25f18540cfdf9adc81c6ca09c1311cdd41961a0a726da,2142000,102.10
34adc8c7f27b9e2e30c2f81f8a3d36863878d8211da9f2d238d064074644568c,2205000,102.40
88344ed3c7948fe43454ea8623add09b3108550c4f42c2dc64576d0cceaef418,2163000,102.40
3fa0d827a8048b626961d6691674c607e41b274e617659845d6c79a78913503f,21000,102.40
549c226830377536202283903c59f83200d2e79c2a1dfd35e64ba614710d3da8,2121000,103.80
4e63c2d4a3d3ff40b259cb9c4d06fa7a2cba68675e97e51e84757ffc9b155d8f,2016000,103.80
720cd2e2fa0954fb36567afcf793b75739bc97e610727ce0a33fb0b053a2d5b7,2163000,92.30
95954c787cb057e8fbcfba7e46ac7ca3080aa469c24d2b93a18eb12ec0db28a1,651000,92.30
27fcb3365785e6264ec9a8c9ec3b0259296cd3563d00f44198c7a723d34a116c,1575000,92.30
fa78ba09a3f21abdb10b45e211783b97cf62bd9b2b1c8ca50adbbfaf7406ca5c,2184000,94.20
d24e821f2f3d138353d5e5aea22976b16121576cab3fa6edd1d734fdba6c98d0,21000,94.20
229e9999f3685f8fceb7733e7f899450dee4bfaf210b3f5089351dd01695d6b0,2142000,94.20
517b4580fe338518dc7cd22583c52e5aa7983498ab241771b840151c49f0279d,2142000,102.80
24322d7772923da2187b1de999f0de85ed80a69014540a4195aa5ccacf80bfe8,2163000,102.80
ab3796359d9b1df7a9fc41d291572431a1a1f63b8d419c80721d316fbd7fb2aa,21000,102.80
f1f853b0d0b28ecb640c9d586cebe60cf960099771faabdf44649a44099cf9cf,2142000,112.90
1d736d42a36e238ce2390ae47b31cd8a5c074a95105ebc035af0832019766716,2184000,112.90
5f3babca82cca6fd82844bf11384555746703217b0f1229c649117dba5ef5ce5,2163000,92.20
3660a57c1b7ef0bbfb04f4461a5afae73e0ea0a7dc7d2862aa6cea25aaf06728,2184000,92.20
97047e07c9b1710a6b3ba8da5875244f7ba3ccbcb7c7ad5e56ce457269560b95,2163000,102.70
211c0dc5179e4ef1112532e1e093928be15c0f56711885ad59fb0a542e48c219,2121000,102.70
9fcaae4beb9b24578438ee18a346ca5c5b4c46574c3e42f3c9001f1ef439e214,2142000,100.40
26d6db7d3ac915b4fb417315596233ec098b6b97774c2396db7b802b2027c87c,2142000,100.40
d6f852b41371e7d47ac1690a339d125df110ab2bb9d3eeade31a4ab97888e453,2163000,102.70
7f07597e44c42b955f883b324778b85e60509b3ec36f5c94f14e86cfb6458a16,2163000,102.70
4996186650330f312f5f617e2179f08169b617dbd88141c73e4b6edc2cbee053,2142000,92.50
416438142f722d0564561bc8254a8f34427f2cb7e0c6b331e4288723ae5b19e6,2037000,92.50
d596b32bb2ca029195af490dc7d5663f5d275f4d9bca177a84251bef0a391106,2184000,102.70
2d8607761f17425932d2c5b804435be8cc0036f35259fbd03b58171cf916fbe8,2121000,102.70
6d417c81a08e7ccc68765b6c908302dc32bfbb9b57b8a15b05bc351f01f8458f,2121000,102.10
9473b56d936986bb9071bcebfe731099a16004898c20d0aada9e3d65e8ba8879,2142000,102.10
d94b37a1c65b524e92120e4fc1be658ed4f9c4d777f1952ccd5388249ffa6583,2163000,101.60
6561f3fb2eb3851d98982faa99b77e960531db306732cac8f265425908bb4e13,2163000,101.60
2d93c1f0305319de4d2c39d5ef10dc387206be60a03464a730f8b71dc4351625,2163000,101.80
1b52b0ac1d1415498f6856980c040359c9cec5d4397a495de14e50b97498a107,2184000,101.80
0424c19ab7d608d0628850aa7c2240952a08478bce332275813d86a6af4fe9a6,21000,101.80
83bf4ad416fd0c1f1af5cd1622071b93020f2dd6f911514ed63be93e9196b00f,2184000,101.90
c21fee668a3ecb7c5951512f4aa36db6adec455aacbafc1183be73ff0678d6e3,2163000,101.90
740392c08f153da8b667f91c612de2d7d7967a61e1a1258e134de76df719f975,2163000,102.30
82883b715daba99d8af9395d744a57f4aa6c32c065235e0fa8b619f2760fe7af,1596000,102.30
a31efb7c092a85be9b24c91f959997342f994fc74940fb78be7503811ab58415,2121000,102.80
2cee4a7969e1f7baa3af09dac17128d311860074c576ef723574dff71a333a5e,2184000,102.80
79780c78e528117a50b52f54813c6f48130b96e2bbbe202f368bdcfc4ec79b71,2184000,100.30
03190c019783675ee29314a19207c4fbd383ccae8a72f3b51cb2ef570a2b5c5e,2184000,100.30
d2d05037bff70016d728893c43c2a241432255dac75805f8abc7423ac96a5f8a,2163000,100.60
3a2bff0273773236da822e8d8b0acb7d3fc40eb2336af2936f526fff98bca93a,2142000,100.60
bc26322cb9a88880e16be7b0adb051d831ec7b80218c33d27325e4bd210ac4b6,2163000,100.70
2d1b090cd0245befc246c6c1bc799706badf6a12674a989553568365750fcd1d,2184000,100.70
c3dc83704b36584fc12664b4e9e1d6689c297d44b27e5e2afc280f9c54e70d75,2184000,100.30
b0613e20ea8f0dbe7659a46668839c337d9b0f2ce8d0726842b20d3c2a2ea33c,2163000,100.30
02a6210570960f40d4933c1addd50f0e1896f4bf37f5ce851bce45c9b7284a64,2163000,100.50
32e1b05014870b9412b8171eca0460f25842f137b989747242e638ceb5e25f83,2163000,100.50
49678ce3f3d699c74773743e110ac50674359176a4005af9519701f17d8419ec,2100000,103.40
caefcb0952d89290113d59730760bff95feacb94e3bb5766db036d12e096ac4d,2016000,103.40
0170367c2ef186160bbf7e2a5f9cf19dcae175efb8e3e65b448ad2dbb717ccf0,2184000,102.90
beed63fed06098506592933279deb28e29a74415d7ab0c3960da2edeb3e5d325,2163000,102.90
851583c27f5dd38cdcd10135058e72113791b8b308b9a9343bd4071bb91b88c7,2184000,102.20
b4c2c54edc663bdb213f7472f38d5cf1ffb5c090b0d86470e817e4c183d7471a,2205000,102.20
c156d76a3a92d5a8641aab29aefbb0ce3242402449c8406fb77ac4103b8f76d0,2163000,102.40
d63a0acbcdfe0c97d68df983fac7c767d1fa6ced502576ee6699e357ddefa9b5,2163000,102.40
ec378f82b3971ce77de8726d92751f6ed4e95c287e6a4b546e65ec6a233d0a69,2142000,102.40
2cdae18d2f29977a763df42365088a912981653703adbfc439c6b31b4b385d49,1722000,102.40
8bda8c74fce84f85896e0cc61ab23cc6fed5f575c342945e7f5cc83201a3dbbf,1071000,102.30
9826d12786855547ae68a212c294c4d0494e784a469e7a06ac09f9197d3b8d07,2058000,102.30
dd28ed484e8b7077d41bf0fd411655ef4ee65197a7eb49c81bf09f71c154254b,1638000,95.30
406e283a9043cc7364b37970b4ef6beb1b8159ac3d0020f32ded84ed326b570e,1302000,95.30
c93e896d13d8f078df122dff82a50e00d4dc25bc59cbad46f8676289b1937dfc,1995000,95.30
6fdb81342656305e9d234c39e2c8e1ca899b86b6820b0238090a5548649ab538,2142000,88.80
39b7a511751f846f8823a9cca92b0cc7adee3c7564cfa91b6021571cca6411ff,2163000,88.80
b134772105c2f378b2ae97c4e66779410d632feaaa1b30a9552d56dbec7c7a10,2163000,87.60
655ace30392378d04f6dc7f0324403751aa9af951ab3e4d1513c30a98e51ea80,2184000,87.60
04e9aa69cb42aa6ee5c54067262aedcb5c48e57aaae6ebcbe0607c5516e6a19c,1890000,87.60
d88e3315f6be8243ac15896b12fe4ed2fdf69bd9e7d1d23fb51de2a80d08b968,2184000,87.60
10f81fdfbe68b782bdec3a55084600c32625fbd7577cc32a5d0eeefc6f77c1b0,2163000,88.60
5d62407facf60b5e5757573505f32e6383f94beeba9dc594b7a5c18df56b2be6,2163000,88.60
24e6cce6d86a1258b32500ca6561bce82d1f052e8acc95190d67e682b0521607,2184000,94.40
8ca191878544a2b09167b9396fa907d3856ddf8da88284c8b812bdba503634bc,2184000,94.40
9cf750cffcec62ed148ec3308b24071d933e6a8e2ebb9a98910d10837b377ecd,2163000,101.10
087d68ff582e85a115241807297ba4aae65e002d914aab40671afa50978c0b3e,2121000,101.10
9663d023b584657a15d5c0314195f3bc6a5604f9a6fff63cb84e9a8dcb005d4a,2163000,102.10
4ff923f841bac397d65c8d6e9f555d77d26d61ae1318ba582a5445716342b85a,2142000,102.10
67ccdf35eebdb6f226c8f330b0fd8c361b88213c63a08234429510220101ab8e,2100000,101.90
dc058365e39212aef1ad86217daa37e57ebadd63f1adc276c5ceedfd507f4506,2163000,101.90
6d8627094b77f8193c1208f2e44333d0388808166682baeb3ebb1c2a4ee4f049,2163000,102.70
b943fcd019e069fabdb628f5c8b739bc272614099aeb83ee8147f8b10a29b5f3,2142000,102.70
508470541ba9da03c85d4d8a1f665c40b781c1ef370d86d8b0f8b5e54f11e99f,2163000,102.60
076f5a25e1d8c89997241b0bdfa818fb3c351059994259ec47a49ce96c182711,2142000,102.60
9afce238dbfcf30eae0954f9fce0e2796a0195c5a4afacdcbd9ce5a47f20517f,2163000,102.40
ea4487dd5603f46f51f7bcec45ee2379f01543ab52e19608ffbb434608d68e59,2163000,102.40
d70cd224530f4d99c8742c9bb9e0575874b5bc643383634ffe1d1c0589d5c658,2184000,102.20
f615c15e22585031875e4463473cd0c4d58d84808f7ee0f3dfdbb9aec7655472,2121000,102.20
aafa82f12456b2f4b2ebbe8a6365244cdd2bab0fc3dd8f69e0379089f333d896,2142000,102.50
1040037f368d4cb3ba8b731e6ac09f185978d62746ef96b44d39de39612d58e2,1848000,102.50
0365b16a9b6dbcaac9a6cdaf33e6f8171d2cd66d81096a6ea02e5ca0e1873d51,2184000,102.60
543a6e4fa8df21b3cac224dc685b775283d531fd66429f3ae3ce795655639761,2163000,102.60
8d35ee8b7896a670ef69205c2af17d6b2aa193f73e57ba8135866fc651037f3c,2100000,101.20
b532a0c4452cac4ccd5114ff95f193275ad1a072bd6a005132449f3252c9b805,2205000,101.20
b37114fd842771f7c17dc1b1db50d8166af2d3b866611500b53f8a5df2196d96,2247000,101.00
0f92fb3384da2477e63e18b030645c00a9bc32a8dfa604e1fb7726c5e14e168a,2226000,101.00
145d4dce2c8c7a63629e6fdb08fe1d38a87601a95d9c56ea9fc30c4444902fca,2268000,101.70
9eec3d2d01488f6c19d3d52736493505ec66eddb33ea13793168cce2417158f3,2268000,101.70
7d09d8dff0b8705978a62da83936b34b0467b803281b8c06159a8b0ccebd728f,2226000,102.40
23ef6204da40c88605ff38129da13cff976624f6e98718ce721eee676d458e80,2289000,102.40
c0873f8a283d8d67c779622d802c72388950f69b6dbec24d49942833d3099c9a,2310000,103.50
9bcce99f2edabeacb8687c287df7ed7743d2eba3aaf193f6bb74d026068bd1fa,2268000,103.50
eb86300ea6b9b4515fe34d0a02fe955acca702dc3ff46741f50a00bb3d0d5938,2268000,106.20
c0ff2788ae198e373bb88eb71e3cf089265c135fa0987788d569f0224d78d113,2226000,106.20
85f78ba33e8e1f97954e46f0187e98752453f866d52d33e49511a5fc1f9f7cb1,2268000,107.50
f3b3158e5fd5829531ebac6da67325ba65d40a2c6c3d105adce834b68a7d054e,2247000,107.50
571b1869cf7c0db255abb6941e3c52e3648dc49644555336e51504350c0ce6ba,2247000,107.70
f78e7c75b346627405126801d3c2612cb61f8d6a9cf2a384c4438be5b19e44b6,2226000,107.70
649206cc722670edfd1f986430a7391ac545594c04ba76a743609094dc0849e5,2226000,107.70
e356fe66822853746ec6858e0a1606a835fed5291a2bdf7bba3dc196e0a3026d,2247000,107.70
ec9964e76c241627a27027d508f6359e15efe9229ac4318115a63cd0d30b320f,2226000,107.50
44f06685fd49440e55cee36bf3f4299d5a89a43b02c8d09fd4e7601654fc3437,2205000,107.50
84665edaac6da1d7224cbf52dd9fc74f50957c13869097949da975bbf945d15b,2226000,106.90
654917ecc3dd886430b31c5ccb6849218e3d0c341ad42cb7b4e885cd33034dc2,2226000,106.90
ba53d0c180ad38d785011991d9e460891707b1b2b063abd537dcdf69de6d3598,2226000,106.40
37eaed0345061c6f90f3d78ad851f56c7b7f7e6291b06d9a73c6e1e85a25b7db,2226000,106.40
09ee30c3950617775e57704411059e9f6564b7323fb6090110bbd65d33cf2962,2226000,106.20
a9af9859cad5ad92d554773869111cb3befcfa7d527fbf7f0f8ee964650fa060,2247000,106.20
20dc5d851eed0c235859f9190be8fbb385e97e1faa0ef791c5a7cd366ee2c2d1,2163000,106.00
e9c060f4c7ce433be9c01560af9e3a01366d405a226ef31c14722373eb8a78cd,2184000,106.00
03597a5c2546eeafcb566ac9eb11369c89f24be19a27cdecf988e962cf27a6e8,2226000,105.80
c178d497cca5d3ff6ed2a8a19d959fae9bee58232f9d09454c4fcb7c56d8eb09,2247000,105.80
ff97f8a76af635e20c60d3ebf894f078754b37b7adad2c08aa22e12ebd41447a,2226000,105.50
2fb0d07168cba6b29f632cc8f77bc90bab79aed394ae4c4d842d1ea6e4f7e7cc,2226000,105.50
b33124cd81bfad8aa99418fd5eccbf84095ebffc6c9162f33b8104c2a7b0c83b,2226000,105.70
46366e3c4d1dd5030c1cd3c35264d30c9d9f328ea36e0c5becb660517a57f16e,2205000,105.70
